frame,atom,fx,fy,fz,REF_fx,REF_fy,REF_fz
106,5,-0.15725625,0.00800612,-0.0986633,0.02679,-0.03456,-0.19162
106,6,0.08260777,-0.13405068,-0.0986633,-0.04319,0.00688,-0.19175
106,7,-0.08260777,0.13405068,-0.0986633,0.04319,-0.00688,-0.19175
106,8,0.01594925,-0.01387609,0.13095467,0.11121,-0.09178,0.04925
106,9,-0.01594925,0.01387609,0.13095467,-0.11121,0.09178,0.04925
106,10,0.0198342,-0.00731626,0.13095466,0.13394,-0.05341,0.04919
106,11,-0.0198342,0.00731626,0.13095466,-0.13394,0.05341,0.04919
107,0,-0.03680303,-0.1125857,0.11378111,-0.0484,-0.24721,0.25085
107,1,-0.03680187,0.12626141,-0.09837912,-0.0484,0.27825,-0.2159
107,2,0.06205983,-0.05522086,-0.02028927,-0.00794,0.05566,0.08985
107,3,0.06206511,-0.01365476,-0.05722887,-0.00795,0.08266,0.06587
107,4,-0.02525991,0.06642396,-0.00342324,0.05635,-0.06367,-0.114
107,5,-0.02526013,-0.01122405,0.06553939,0.05635,-0.10569,-0.07668
108,0,0.01357037,-0.08717257,0.10586841,-0.0397,-0.14376,0.047
108,1,0.01357338,0.08717997,-0.10585978,-0.0409,0.14261,-0.04743
108,2,0.01357202,0.08815937,-0.10504927,-0.0397,0.01996,-0.14992
108,3,0.01356693,-0.0881734,0.10503085,-0.04091,-0.02058,0.14888
108,4,-0.01356967,0.00577723,0.08080155,0.04093,-0.03938,0.00581
108,5,-0.01357075,-0.00576747,-0.08079353,0.03967,0.04039,-0.00524
108,6,-0.01357222,0.08049459,-0.00907719,0.04093,-0.00147,-0.03977
108,7,-0.01357006,-0.08049772,0.00907897,0.03968,0.00222,0.04067
109,0,-0.01729013,-0.02469361,-0.01066855,-0.01328,-0.04742,-0.01214
109,1,-0.01729757,0.00310703,0.02671426,-0.01356,0.01169,0.04824
109,2,-0.01728591,0.02158526,-0.01605074,-0.01302,0.03478,-0.03576
109,3,0.00103998,0.01976973,0.00184555,0.00992,-0.00644,-0.02579
109,4,0.00103537,-0.00829088,-0.018042,0.01061,-0.01869,0.01856
109,5,0.00104887,-0.01147709,0.01620235,0.01019,0.02414,0.00769
109,6,0.0423343,-0.0099654,0.00239425,0.02685,-0.024,0.01949
109,7,0.04233124,0.00703894,0.00743733,0.02751,0.03093,0.01106
109,8,0.04234121,0.00291657,-0.00983252,0.0276,-0.00378,-0.03201
109,9,-0.02608313,0.00578258,0.01989336,-0.02431,-0.02236,0.03012
109,10,-0.0260829,0.01434347,-0.01495256,-0.0236,0.03787,0.00433
109,11,-0.02609133,-0.02011659,-0.00494072,-0.02491,-0.01671,-0.03378
110,0,-0.00027359,0.27716974,-0.05279939,-0.0291,0.30987,0.01475
110,1,0.00027374,0.27716978,-0.05279939,0.02755,0.31146,0.01754
110,2,-0.01150503,0.10720645,0.12408197,-0.02585,0.10706,0.04904
110,3,0.01150499,0.1072064,0.12408198,0.0369,0.10665,0.04791
110,4,-0.22776971,0.23670679,0.00680906,-0.28373,0.2334,-0.011
110,5,0.22776987,0.23670668,0.00680915,0.2835,0.23683,-0.01035
110,6,0.19441597,-0.62108297,-0.07809165,0.23787,-0.65196,-0.05399
110,7,-0.19441623,-0.62108286,-0.07809173,-0.24713,-0.6533,-0.05391
111,0,-0.02127579,0.03000011,-0.00541348,0.00404,0.00298,0.00046
111,1,-0.00483795,-0.02093633,0.03033537,0.00104,0.00396,0.00293
111,2,0.02805016,-0.00728795,-0.02328183,0.00331,0.00075,0.00371
111,3,-0.00915739,0.02325236,-0.0098975,-0.00017,-0.00825,0.0092
111,4,-0.00877851,-0.00843072,0.0239656,0.00846,-0.0009,-0.00896
111,5,0.02237432,-0.01075133,-0.01030973,-0.00824,0.00921,-0.00019
111,6,0.03168364,-0.01743822,-0.01657851,0.00538,-0.0076,0.00902
111,7,-0.01510878,0.03311253,-0.01606457,0.00881,0.00464,-0.00829
111,8,-0.01463644,-0.01389668,0.03428478,-0.00711,0.00947,0.00528
111,9,-0.01243629,0.02054082,-0.0159293,-0.00544,-0.01253,0.00435
111,10,-0.01526672,-0.01115944,0.02174222,0.00286,-0.00571,-0.01284
111,11,0.01938974,-0.01700513,-0.01285304,-0.01295,0.00399,-0.00467
112,0,0.12334914,0.16953435,-0.02023352,0.08757,0.18397,-0.06549
112,1,-0.01837943,0.03403747,-0.04978996,-0.04213,0.10267,-0.01504
112,2,-0.31639049,-0.06777469,-0.16530128,-0.32062,-0.10194,-0.0748
112,3,0.1513211,-0.16216916,0.09382735,0.10747,-0.18357,0.06635
112,4,0.12579877,-0.00806499,0.0397563,0.17395,0.03019,0.03139
112,5,-0.06569908,0.03443702,0.10174111,-0.00624,-0.03132,0.05759
113,0,0.07261234,0.00527766,0.04269264,0.03308,-0.00459,0.18449
113,1,0.07261242,0.03979215,0.01634403,0.03308,0.17917,0.0442
113,2,-0.11009041,0.11617597,0.03404619,-0.08834,0.04601,0.08533
113,3,-0.11009059,0.00222057,0.12104168,-0.08835,0.07019,0.06688
113,4,0.03747817,-0.03469826,-0.14296967,0.05527,-0.23224,-0.12415
113,5,0.03747807,-0.12876809,-0.07115488,0.05527,-0.05854,-0.25675
114,0,0.01702937,-0.03368811,0.00213105,0.00209,-0.03095,-0.02645
114,1,0.00123943,-0.00710432,0.0264132,-0.00479,-0.01853,0.03436
114,2,0.01200279,-0.05125017,-0.00422627,0.00012,-0.05015,-0.02327
114,3,-0.00166504,0.03282193,-0.01139648,0.01264,0.04701,-0.01581
114,4,0.0168622,0.0495283,0.00847398,0.01845,0.06436,-0.00117
114,5,-0.01621997,0.0148972,-0.01026313,-0.00898,0.005,0.01612
114,6,-0.03274902,0.0265723,-0.00454073,-0.00886,0.02982,0.01719
114,7,0.00350026,-0.03177712,-0.00659161,-0.01067,-0.04656,-0.00098
115,0,-0.11402571,-0.14364309,-0.02326727,-0.13597,-0.17856,-0.06001
115,1,-0.15749117,-0.03409057,-0.09066827,-0.19498,-0.07259,-0.10339
115,2,-0.05461521,-0.10775148,-0.13994255,-0.09773,-0.12413,-0.17033
115,3,0.0578355,0.1460619,0.09274279,0.09261,0.16104,0.13541
115,4,0.15242025,0.09654936,0.0269064,0.17187,0.14273,0.05421
115,5,0.11587635,0.04287388,0.1342289,0.1642,0.07152,0.1441
116,0,0.04286018,0.00218601,-0.00013541,0.09667,-0.02349,-0.00048
116,1,-0.01953806,-0.03821135,-0.00013254,-0.06575,-0.07084,-0.0005
116,2,-0.02332331,0.03602651,-0.00013677,-0.02991,0.09809,-0.00048
116,3,-0.01875901,0.03963832,-0.0003566,-0.06905,0.07461,-0.00063
116,4,0.04370599,-0.00357397,-0.00035797,0.1023,0.02222,-0.00063
116,5,-0.02494854,-0.03606372,-0.00035374,-0.03054,-0.09399,-0.00064
116,6,-0.02668683,-0.04311662,0.00048134,-0.01798,-0.02715,0.00065
116,7,-0.02399692,0.04466543,0.00048292,-0.01599,0.02777,0.00153
116,8,0.05068697,-0.00155078,0.00048292,0.03213,-0.00392,-0.00024
116,9,0.05129155,-0.00279468,8.87e-06,0.03238,-0.00539,0.00135
116,10,-0.02806674,-0.04302183,8.12e-06,-0.0194,-0.02665,0.00047
116,11,-0.02322528,0.04581668,8.87e-06,-0.01485,0.02875,-0.0004
117,0,0.26977151,-0.19962686,0.16880875,0.30933,-0.18733,0.15944
117,1,-0.26976593,0.21209796,-0.15282947,-0.30933,0.20006,-0.14316
117,2,0.26976502,0.21210106,-0.15283428,0.30933,0.20005,-0.14316
117,3,-0.26976388,-0.19963007,0.1687875,-0.30933,-0.18734,0.15945
117,4,0.19742242,-0.29105256,-0.08400221,0.09844,-0.29694,-0.00913
117,5,-0.19742359,-0.01104696,-0.30273598,-0.09844,0.06302,-0.29031
117,6,0.1974214,-0.01104065,-0.30272766,0.09843,0.06303,-0.29031
117,7,-0.19742289,-0.29105093,-0.08400059,-0.09843,-0.29693,-0.00913
117,8,-0.36528476,0.35382407,0.02211888,-0.3401,0.31997,-0.02197
117,9,0.36528495,-0.06419984,0.34864605,0.34009,-0.09878,0.30513
117,10,-0.36529111,-0.06419987,0.34865432,-0.34009,-0.09878,0.30513
117,11,0.36528687,0.35382464,0.02211467,0.34009,0.31996,-0.02198
118,0,0.02998069,-0.00524108,0.01383204,0.02645,-0.01059,0.01039
118,1,-0.02997699,-0.00524125,0.01383191,-0.02674,-0.01126,0.0121
118,2,0.0288665,-0.00602362,-0.0067269,-0.01001,0.00413,-0.00795
118,3,-0.02886359,-0.00602354,-0.00672687,0.0104,0.00435,-0.00849
118,4,-0.02903258,-0.01552533,-0.01892759,0.00269,-0.01879,-0.02189
118,5,0.02902782,-0.0155255,-0.0189271,-0.00273,-0.0184,-0.02056
118,6,-0.01342969,0.01252679,0.01189056,-0.0065,-0.00581,0.01074
118,7,0.01342777,0.01252669,0.01189048,0.00616,-0.00551,0.01068
118,8,0.00197162,0.00716296,0.00777555,0.01263,0.02362,0.0146
118,9,-0.00197027,0.00716291,0.00777572,-0.01233,0.02373,0.01611
118,10,0.03004222,-0.00712133,0.00571884,-0.00306,0.00251,0.00832
118,11,-0.03004351,-0.00712142,0.00571924,0.00328,0.00383,0.00796
118,12,-0.00761799,0.01422179,-0.01356308,-0.00723,0.00415,-0.0154
118,13,0.007618,0.01422193,-0.0135628,0.007,0.00406,-0.01662
119,0,-0.01988128,-0.01552052,-0.02807372,0.02831,0.0025,-0.04056
119,1,-0.02475938,-0.02204436,-0.01803588,-0.04285,0.02479,-0.00124
119,2,-0.01379108,-0.02601302,-0.02360945,0.0001,-0.043,0.02458
119,3,0.02600616,6.14e-06,0.04063483,-0.01834,-0.00975,0.04595
119,4,0.03812857,0.02932086,0.0037422,0.04803,-0.01434,-0.00549
119,5,-0.00218395,0.03807989,0.02954084,-0.00818,0.04752,-0.01479
119,6,-0.00541849,-0.00589588,-0.00646522,-0.0177,-0.01926,-0.02112
119,7,0.00189944,0.0020669,0.0022664,0.01062,0.01156,0.01267
120,0,0.03410223,0.05134871,0.02480051,0.04483,0.03111,-0.00518
120,1,0.03410546,-0.05134805,-0.0248023,0.04988,-0.02957,0.00251
120,2,0.0341001,-0.02481096,0.051351,0.0483,0.00126,0.03255
120,3,0.03409667,0.02481322,-0.05134988,0.04482,-0.00492,-0.03419
120,4,-0.00923144,-0.01185053,-0.02548612,0.01706,-0.05526,-0.01326
120,5,-0.00923623,0.0118471,0.0254829,0.01157,0.05656,0.01409
120,6,-0.00923742,0.02548349,-0.01184524,0.01332,0.0114,-0.05918
120,7,-0.00923803,-0.02548641,0.01184801,0.00925,-0.01274,0.05892
120,8,0.0325399,-0.01405808,0.01405121,0.01902,-0.05419,0.03337
120,9,0.03253536,0.01405652,-0.0140484,0.01324,0.0533,-0.03361
120,10,0.03254452,-0.01405072,-0.01405133,0.02099,-0.0345,-0.05678
120,11,0.03253677,0.01405254,0.01405248,0.01706,0.03559,0.05721
120,12,-0.05740034,0.04061728,0.00636207,-0.08031,0.0158,-0.02673
120,13,-0.05740734,-0.04061501,-0.00636168,-0.07524,-0.01714,0.02875
120,14,-0.0574086,-0.00636453,0.04061283,-0.07569,0.02814,0.02042
120,15,-0.0574016,0.00636542,-0.04061606,-0.07809,-0.02485,-0.01888
121,0,0.07892801,0.0666125,0.02953336,0.10515,0.05722,-0.01829
121,1,-0.07892801,-0.0666125,0.02953336,-0.10515,-0.05722,-0.01827
121,2,-0.0666125,0.07892801,0.02953336,-0.05722,0.10515,-0.01828
121,3,0.0666125,-0.07892801,0.02953336,0.05722,-0.10514,-0.01828
121,4,0.04778365,-0.05896806,-0.02953336,0.03221,-0.08045,0.01828
121,5,-0.04778365,0.05896806,-0.02953336,-0.03221,0.08045,0.01828
121,6,0.05896806,0.04778365,-0.02953336,0.08045,0.0322,0.01829
121,7,-0.05896806,-0.04778365,-0.02953336,-0.08045,-0.03221,0.01828
122,0,0.00497317,-0.01954022,-0.03486327,-0.03742,-0.01016,-0.11914
122,1,-0.00497317,-0.01954022,-0.03486327,0.03742,-0.01016,-0.11914
122,2,-0.00177351,0.15171339,0.00939466,0.05151,0.15052,0.14802
122,3,0.00177351,0.15171339,0.00939466,-0.05151,0.15052,0.14803
122,4,-0.02526515,-0.03798414,-0.01233485,-0.04994,-0.0499,0.06944
122,5,0.02526515,-0.03798414,-0.01233485,0.04994,-0.0499,0.06945
122,6,0.05232778,0.03193786,-0.00479042,0.11691,0.03354,-0.02814
122,7,-0.05232778,0.03193786,-0.00479042,-0.11691,0.03354,-0.02814
122,8,-0.14767237,-0.02338977,-0.0135125,-0.10444,-0.02912,-0.00783
122,9,0.14767237,-0.02338977,-0.0135125,0.10444,-0.02912,-0.00783
122,10,-0.1685207,-0.10273711,0.05610637,-0.08752,-0.09488,-0.06237
122,11,0.1685207,-0.10273711,0.05610637,0.08752,-0.09488,-0.06237
123,0,-0.0648383,-0.0117622,0.03914448,-0.05808,-0.03689,0.04911
123,1,0.05676035,-0.05137827,0.00363364,0.07283,-0.03984,-0.01599
123,2,0.00625015,0.06072695,-0.04634478,-0.01977,0.07009,-0.04293
123,3,0.03495523,0.06770601,-0.06168803,0.05595,0.04742,-0.05514
123,4,-0.08882606,0.01130486,0.03991908,-0.0814,0.0352,0.02353
123,5,0.05569862,-0.07659736,0.02533561,0.03048,-0.07599,0.04143
124,0,0.00096939,-0.02389553,0.06815075,0.01433,-0.0454,0.10268
124,1,0.00096939,0.02389553,-0.06815075,0.01433,0.0454,-0.10268
124,2,-0.00716641,0.02289982,9.96e-06,-0.0288,0.0076,-0.02281
124,3,-0.00716641,-0.02289982,-9.96e-06,-0.0288,-0.0076,0.02281
124,4,0.00619702,-0.04459923,0.03299834,0.01447,-0.02693,0.08281
124,5,0.00619702,0.04459923,-0.03299834,0.01447,0.02692,-0.08281
125,0,0.02536086,-0.00944939,-0.02209741,0.06456,0.05369,0.00673
125,1,0.02536086,0.00944939,-0.02209741,0.06457,-0.05369,0.00672
125,2,0.04818059,-0.0011149,-0.00660394,0.08776,0.06129,0.03397
125,3,0.04818059,0.0011149,-0.00660394,0.08776,-0.06128,0.03395
125,4,-0.04440034,0.01120544,0.02103635,-0.07457,-0.05172,-0.00893
125,5,-0.04440034,-0.01120544,0.02103635,-0.07457,0.05172,-0.00891
125,6,-0.02914112,-0.00177584,0.007665,-0.07776,-0.06366,-0.03177
125,7,-0.02914112,0.00177584,0.007665,-0.07776,0.06366,-0.03176
126,0,-0.1455178,-0.20746021,0.29157817,-0.05982,-0.09973,0.25852
126,1,-0.22001638,0.27990063,-0.14993802,-0.10482,0.25334,-0.07204
126,2,0.25837781,-0.17011487,-0.23137578,0.24257,-0.08258,-0.12123
126,3,0.1638282,-0.39626984,-0.05033986,0.24098,-0.38511,-0.06476
126,4,-0.37944023,-0.03326791,0.20327764,-0.3612,-0.04123,0.28002
126,5,-0.06817921,0.17085729,-0.39059324,-0.07443,0.24893,-0.37825
126,6,0.21116274,0.19247801,0.17683392,0.05983,0.05453,0.0501
126,7,0.17978487,0.16387689,0.15055717,0.0569,0.05186,0.04764
127,0,0.06411932,0.15491549,-0.0432036,-0.00947,0.10422,-0.26022
127,1,-0.16622742,-0.0219205,-0.04320023,-0.08742,-0.05837,-0.26041
127,2,0.10209414,-0.13298593,-0.04320489,0.09451,-0.0444,-0.25893
127,3,-0.00132452,-0.14219308,-0.05309913,0.0251,-0.1283,0.03674
127,4,0.12381346,0.06994132,-0.0530999,0.10099,0.08476,0.03763
127,5,-0.1224768,0.07224623,-0.05310347,-0.12321,0.04255,0.0378
127,6,0.35027861,0.12484654,-0.22248542,0.08017,0.14749,-0.07022
127,7,-0.28324742,0.24090282,-0.2224877,-0.16788,-0.00467,-0.07065
127,8,-0.06700534,-0.36575907,-0.22249934,0.08699,-0.14317,-0.07062
127,9,0.15952817,-0.15383332,0.11671639,-0.08088,-0.02076,0.15887
127,10,0.05344229,0.2150925,0.11671637,0.05911,-0.05934,0.15955
127,11,-0.21301642,-0.06123246,0.11671975,0.02276,0.08022,0.15872
127,12,0.1541162,0.08723415,0.1604813,-0.09499,0.00635,0.08029
127,13,-0.15260642,0.08982212,0.16047224,0.04135,-0.08539,0.07818
127,14,-0.00147043,-0.17708201,0.16047467,0.05331,0.07849,0.07947
127,15,-0.04905217,0.15263171,0.05493351,0.16736,-0.14771,0.01418
127,16,-0.10768665,-0.11876242,0.05493973,0.04408,0.22002,0.01483
127,17,0.15670172,-0.03384254,0.05492942,-0.21231,-0.07104,0.01396
127,18,1.968e-05,-2.155e-05,-0.03999973,0.00042,-0.00094,0.12084
128,0,0.01382634,-0.00378766,-0.00446174,0.01255,-0.00833,-0.00398
128,1,-0.00568822,0.01316004,-0.00446603,-0.0043,0.01207,-0.00887
128,2,-0.00569163,-0.0065562,0.01225196,-0.01001,-0.00577,0.01045
128,3,-0.02996229,-0.01052992,-0.00065293,-0.0389,-0.01203,-0.00126
128,4,0.00527403,-0.02951506,-0.01049611,0.00618,-0.03842,-0.01208
128,5,-0.00621917,0.00444357,-0.0308333,-0.00646,0.00532,-0.03988
128,6,-0.00765277,0.00776207,0.01386521,-0.01308,0.0112,0.02186
128,7,0.01336262,-0.0058358,0.00992333,0.02137,-0.01018,0.01461
128,8,0.00875851,0.01474907,-0.00413391,0.01292,0.02342,-0.00765
128,9,-0.01055981,0.00605805,0.01696088,-0.01885,0.00793,0.02735
128,10,0.01707154,-0.00824635,0.00874807,0.02808,-0.01505,0.01229
128,11,0.00748084,0.01829818,-0.00670543,0.01049,0.02985,-0.01284
129,0,-0.04507353,-0.15940997,0.21045479,-0.0229,-0.08514,0.27587
129,1,-0.16289226,0.20715084,-0.04784383,-0.08689,0.27362,-0.03821
129,2,0.19121646,-0.0630078,-0.17663683,0.26442,-0.04752,-0.10816
129,3,0.14069777,-0.18295182,0.07228655,0.12246,-0.11594,0.06134
129,4,-0.16917149,0.08530498,0.15032154,-0.10413,0.07234,0.12698
129,5,0.06931193,0.13487137,-0.18840966,0.06241,0.11719,-0.12071
129,6,0.009974,0.00909129,0.00835277,-0.05991,-0.05461,-0.05017
129,7,-0.03406287,-0.0310489,-0.02852534,-0.17547,-0.15994,-0.14694
130,0,-0.03894898,0.03359027,0.00255439,-0.01217,0.07957,-0.01351
130,1,0.03894916,-0.01337098,-0.03091818,0.01217,-0.0132,-0.07962
130,2,0.0389428,0.0335853,0.00255676,0.01335,0.0787,-0.01124
130,3,-0.03893625,-0.01337243,-0.03090789,-0.01335,-0.01506,-0.07806
130,4,-0.02013617,0.01831349,0.04277867,0.04349,0.16353,0.23297
130,5,0.0201312,-0.04641774,-0.00336028,-0.04349,-0.27358,-0.07855
130,6,0.02013865,0.01831733,0.04276907,-0.04065,0.16154,0.23467
130,7,-0.02014556,-0.04640899,-0.00336638,0.04065,-0.27453,-0.07611
130,8,0.01347314,0.00787876,-0.01105508,-0.18044,0.04544,-0.06605
130,9,-0.01346799,0.00788499,-0.01105108,0.18044,0.0476,-0.06451
131,0,-0.04954626,0.13319269,-0.08083903,0.07141,0.00296,-0.01294
131,1,0.13925701,-0.07428231,-0.04265728,-0.00813,-0.02573,0.06743
131,2,-0.09494471,-0.06502812,0.11613334,-0.02416,0.06849,0.00054
131,3,0.03446109,-0.37702361,0.17202408,-0.16609,-0.36425,0.22143
131,4,-0.37781326,0.17356818,0.0075995,-0.33415,0.25806,-0.17619
131,5,0.22996357,0.0709158,-0.339138,0.30668,-0.12006,-0.31753
131,6,-0.11728738,-0.13709666,-0.1649986,-0.09043,-0.1057,-0.12721
131,7,0.23590994,0.27575403,0.331876,0.24486,0.28622,0.34447
132,0,-0.02517224,-0.02411412,-0.00341782,0.11917,0.03959,-0.00041
132,1,-0.01371502,0.02290201,-0.03359548,0.11461,-0.02823,-0.01236
132,2,0.00746824,-0.02652274,0.04181743,-0.11987,0.02571,0.02147
132,3,0.02414606,0.01053294,0.01633621,0.10964,0.01602,-0.03423
132,4,-0.01845556,-0.01167361,-0.01903781,-0.10396,-0.01852,0.03163
132,5,0.02572853,0.02887552,-0.00210252,-0.1196,-0.03457,-0.0061
133,0,0.02801963,-0.00171854,0.02425729,-0.00534,-0.01741,0.06859
133,1,0.00416482,0.02868078,0.0231386,-0.01814,0.06728,-0.01342
133,2,0.02891935,0.02245788,-0.00589289,0.062,-0.01871,-0.02901
133,3,0.08340643,0.01657512,0.0360246,0.06454,0.06357,0.00133
133,4,0.0336345,0.04897502,0.07067283,0.07566,0.00992,0.04884
133,5,0.05493387,0.07354555,0.0101024,0.02552,0.06055,0.06239
133,6,-0.0042404,-0.07653065,-0.03239219,-0.04136,-0.03863,-0.03416
133,7,-0.07571243,-0.02984424,0.01728094,-0.04642,-0.03924,-0.02597
133,8,-0.04501067,0.00529734,-0.06976538,-0.04808,-0.03201,-0.03214
133,9,-0.0794623,-0.00537679,0.01113404,-0.10064,0.04851,0.01939
133,10,-0.02185456,-0.00225454,-0.07734612,0.0264,0.00033,-0.11027
133,11,-0.00679824,-0.07980693,-0.00721412,0.00584,-0.10416,0.04442
134,0,-0.00410944,0.0118206,-0.00936542,0.00999,0.01502,-0.03253
134,1,0.01231443,-0.00879892,-0.00390529,0.01329,-0.03421,0.00603
134,2,-0.01059887,-0.00581893,0.00990537,-0.03585,0.0045,0.00881
134,3,-0.00968328,-0.00428361,-0.01964099,-0.05902,0.04179,0.01511
134,4,-0.00272497,-0.01743375,-0.01365362,0.05042,0.02434,-0.0482
134,5,-0.01680343,-0.01243528,-0.00780896,0.01624,-0.0572,0.04386
134,6,0.01368702,0.01599892,0.01925399,0.0104,0.01216,0.01463
134,7,0.01791854,0.02095097,0.02521492,-0.00547,-0.00639,-0.0077
135,0,0.00295532,-0.02058144,-0.25097151,-0.02368,-0.00364,-0.16204
135,1,0.02003695,-0.00555365,0.25097145,0.00663,0.02302,0.16204
135,2,-0.03888013,0.08650188,0.11074756,0.00964,0.08629,0.06253
135,3,-0.08084223,0.04958574,-0.11074748,-0.08682,0.00144,-0.06253
135,4,-0.02552843,-0.01412612,0.09120703,-0.01103,-0.03134,0.10225
135,5,0.01726401,0.02352015,-0.09120697,0.03249,0.00695,-0.10225
135,6,0.11491915,-0.00475792,0.08467773,0.04126,-0.03707,0.07528
135,7,-0.00992465,-0.11458862,-0.0846778,0.03151,-0.04565,-0.07527
136,0,-0.15291331,-0.00288492,-0.09642757,-0.10876,0.01668,-0.07455
136,1,0.15291331,-0.00288492,0.09642757,0.10876,0.01668,0.07456
136,2,-0.15291331,0.00288492,0.09642757,-0.10876,-0.01668,0.07455
136,3,0.15291331,0.00288492,-0.09642757,0.10876,-0.01668,-0.07456
136,4,0.05708902,0.00459622,-0.04552737,-0.0295,0.05128,-0.0214
136,5,-0.05708902,0.00459622,0.04552737,0.0295,0.05128,0.02141
136,6,0.05708902,-0.00459622,0.04552737,-0.0295,-0.05128,0.0214
136,7,-0.05708902,-0.00459622,-0.04552737,0.0295,-0.05128,-0.02141
136,8,0.03202259,-0.03428797,0.02456661,0.0157,0.0313,0.01662
136,9,-0.03202259,-0.03428797,-0.02456661,-0.0157,0.0313,-0.01663
136,10,0.03202259,0.03428797,-0.02456661,0.0157,-0.0313,-0.01662
136,11,-0.03202259,0.03428797,0.02456661,-0.0157,-0.0313,0.01663
137,0,-0.03203283,-0.00041588,0.01746605,0.18426,-0.00061,-0.00256
137,1,0.03203283,0.00041588,0.01746605,-0.18426,0.0006,-0.00255
137,2,0.03203283,-0.00041588,-0.01746605,-0.18426,-0.00061,0.00256
137,3,-0.03203283,0.00041588,-0.01746605,0.18426,0.00061,0.00255
137,4,0.0,0.0,-0.01476858,-0.0,0.0,0.01462
137,5,-0.0,-0.0,0.01476858,-0.0,-0.0,-0.01461
138,0,-0.04405957,-0.0070597,0.02067794,-0.01515,0.00472,-0.03752
138,1,0.0020004,-0.04458554,0.02067828,0.00768,-0.01388,-0.03751
138,2,-0.06433709,-0.00622547,-0.07094976,-0.17247,-0.03828,-0.05101
138,3,0.00690551,-0.06426463,-0.07094775,-0.00264,-0.17664,-0.05101
138,4,-0.01462887,0.11801953,0.0679225,0.09096,0.15313,0.03956
138,5,0.1185376,0.00952305,0.06792338,0.13159,0.12003,0.03956
138,6,0.02324501,-0.02344607,-0.01765183,-0.01173,-0.03126,0.04897
138,7,-0.02766299,0.01803883,-0.01765277,-0.02824,-0.0178,0.04897
139,0,0.00296632,0.01691497,0.0067945,0.00164,0.00988,0.00803
139,1,0.00296632,0.00459661,0.01763951,0.00164,0.00672,0.01081
139,2,-0.01008916,-0.0419181,0.03445606,-0.01,-0.04976,0.04946
139,3,-0.01008916,0.0394894,-0.03721469,-0.01001,0.05537,-0.04309
139,4,0.0069694,-0.03242221,0.01883505,0.00926,-0.03867,0.01153
139,5,0.0069694,0.02279116,-0.02977451,0.00926,0.01634,-0.0369
139,6,-0.01017203,0.00471578,-0.02022841,-0.01587,0.00361,-0.01365
139,7,-0.01017203,-0.02066289,0.00211484,-0.01587,-0.014,0.00186
139,8,-0.00198296,-0.00300157,0.00107577,0.00402,0.0168,-0.01045
139,9,-0.00198295,0.00144738,-0.00284107,0.00402,-0.01249,0.01535
139,10,0.01230843,0.01132192,-0.00185293,0.01095,0.00848,-0.0012
139,11,0.01230843,-0.00327245,0.01099589,0.01095,-0.00227,0.00826
140,0,0.0958253,0.07537627,-0.00476181,0.09965,0.04613,-0.02211
140,1,0.01735896,-0.12067632,-0.00476381,0.0019,-0.11185,-0.03456
140,2,-0.11318977,0.04530723,-0.00475675,-0.10577,0.06414,-0.00887
140,3,-0.05028831,0.0342104,0.01874788,-0.02686,-0.00701,0.01196
140,4,0.05477394,0.02644502,0.01875095,-0.00111,0.03537,0.02977
140,5,-0.00448228,-0.0606589,0.01874146,0.02783,-0.02554,0.02128
140,6,0.18290263,0.03570052,-0.08024367,0.21748,0.04328,-0.0676
140,7,-0.0605346,-0.17624818,-0.08024204,-0.04939,-0.21186,-0.05388
140,8,-0.12236628,0.14054747,-0.08023709,-0.15603,0.15914,-0.06785
140,9,0.11982187,-0.10583731,0.06626019,0.1442,-0.10929,0.07038
140,10,-0.15156733,-0.05085031,0.06624666,-0.17801,-0.05484,0.05919
140,11,0.03174588,0.15668411,0.06625802,0.0261,0.17234,0.0623
141,0,0.00993436,-0.03102564,-0.1037277,0.00703,0.01586,-0.12175
141,1,-0.00993436,-0.03102564,0.1037277,-0.00703,0.01587,0.12175
141,2,-0.00993436,-0.03102564,-0.1037277,-0.00706,0.01586,-0.12175
141,3,0.00993436,-0.03102564,0.1037277,0.00706,0.01586,0.12175
141,4,0.00352888,0.03102564,-0.19685495,7e-05,-0.01586,-0.12938
141,5,-0.00352888,0.03102564,0.19685495,-7e-05,-0.01587,0.12938
141,6,-0.00352888,0.03102564,-0.19685495,-5e-05,-0.01586,-0.12939
141,7,0.00352888,0.03102564,0.19685495,5e-05,-0.01586,0.12938
142,0,-0.07473521,0.03000933,-0.14013106,-0.02847,0.00975,-0.11122
142,1,-0.05456694,0.05923148,0.14013087,-0.01921,0.02316,0.11121
142,2,0.07473521,-0.03000933,0.14013106,0.02846,-0.00975,0.11121
142,3,0.05456694,-0.05923148,-0.14013087,0.01921,-0.02316,-0.11121
142,4,0.12700758,0.02876896,0.01019621,0.08404,0.04628,-0.00105
142,5,0.01815191,-0.12895404,-0.01019608,-0.01346,-0.09499,0.00105
142,6,-0.12700758,-0.02876896,-0.01019621,-0.08403,-0.04627,0.00105
142,7,-0.01815191,0.12895404,0.01019608,0.01346,0.09499,-0.00105
143,0,0.01155182,0.01067465,-0.12813463,0.13541,-0.00874,-0.18477
143,1,0.00346811,-0.01533595,-0.12814002,-0.06963,-0.11903,-0.18246
143,2,-0.01502877,0.00466193,-0.12815034,-0.06324,0.1234,-0.18543
